x,y,z,n1,n2,n3
1.4000000000000001,1.2,0.0,0.56,-0.28,0.78
1.4000000000000001,1.75,0.2,0.56,-0.28,0.78
1.6,1.6,0.0,0.56,-0.28,0.78
1.4000000000000001,1.75,0.2,0.53,0.84,-0.11
1.6,1.6,0.0,0.53,0.84,-0.11
1.6,1.625,0.2,0.53,0.84,-0.11
1.4000000000000001,1.75,0.2,-0.47,-0.75,0.47
1.4000000000000001,1.875,0.4,-0.47,-0.75,0.47
1.6,1.625,0.2,-0.47,-0.75,0.47
1.4000000000000001,1.875,0.4,-0.28,0.45,-0.85
1.6,1.625,0.2,-0.28,0.45,-0.85
1.6,2.0,0.4,-0.28,0.45,-0.85
1.4000000000000001,1.875,0.4,0.47,-0.75,-0.47
1.4000000000000001,1.75,0.6000000000000001,0.47,-0.75,-0.47
1.6,2.0,0.4,0.47,-0.75,-0.47
1.4000000000000001,1.75,0.6000000000000001,-0.78,0.62,0.0
1.6,2.0,0.4,-0.78,0.62,0.0
1.6,2.0,0.6000000000000001,-0.78,0.62,0.0
1.4000000000000001,1.75,0.6000000000000001,0.62,-0.49,-0.62
1.4000000000000001,1.5,0.8,0.62,-0.49,-0.62
1.6,2.0,0.6000000000000001,0.62,-0.49,-0.62
1.4000000000000001,1.5,0.8,0.0,0.37,0.93
1.6,2.0,0.6000000000000001,0.0,0.37,0.93
1.6,1.5,0.8,0.0,0.37,0.93
1.4000000000000001,1.5,0.8,0.0,-0.62,0.78
1.4000000000000001,1.75,1.0,0.0,-0.62,0.78
1.6,1.5,0.8,0.0,-0.62,0.78
1.4000000000000001,1.75,1.0,0.47,0.75,-0.47
1.6,1.5,0.8,0.47,0.75,-0.47
1.6,1.625,1.0,0.47,0.75,-0.47
1.4000000000000001,1.75,1.0,-0.36,-0.58,-0.73
1.4000000000000001,1.5,1.2000000000000002,-0.36,-0.58,-0.73
1.6,1.625,1.0,-0.36,-0.58,-0.73
1.4000000000000001,1.5,1.2000000000000002,-0.53,0.85,0.0
1.6,1.625,1.0,-0.53,0.85,0.0
1.6,1.625,1.2000000000000002,-0.53,0.85,0.0
1.4000000000000001,1.5,1.2000000000000002,0.19,-0.3,0.94
1.4000000000000001,2.125,1.4000000000000001,0.19,-0.3,0.94
1.6,1.625,1.2000000000000002,0.19,-0.3,0.94
1.4000000000000001,2.125,1.4000000000000001,0.62,0.49,-0.62
1.6,1.625,1.2000000000000002,0.62,0.49,-0.62
1.6,1.875,1.4000000000000001,0.62,0.49,-0.62
1.4000000000000001,2.125,1.4000000000000001,-0.73,-0.58,-0.36
1.4000000000000001,2.0,1.6,-0.73,-0.58,-0.36
1.6,1.875,1.4000000000000001,-0.73,-0.58,-0.36
1.4000000000000001,2.0,1.6,-0.51,0.41,-0.76
1.6,1.875,1.4000000000000001,-0.51,0.41,-0.76
1.6,2.25,1.6,-0.51,0.41,-0.76
1.4000000000000001,2.0,1.6,0.62,-0.49,0.62
1.4000000000000001,2.25,1.8,0.62,-0.49,0.62
1.6,2.25,1.6,0.62,-0.49,0.62
1.4000000000000001,2.25,1.8,0.62,0.49,0.62
1.6,2.25,1.6,0.62,0.49,0.62
1.6,2.0,1.8,0.62,0.49,0.62
1.4000000000000001,2.25,1.8,-0.31,-0.25,-0.92
1.4000000000000001,1.5,2.0,-0.31,-0.25,-0.92
1.6,2.0,1.8,-0.31,-0.25,-0.92
1.4000000000000001,1.5,2.0,0.0,0.37,0.93
1.6,2.0,1.8,0.0,0.37,0.93
1.6,1.5,2.0,0.0,0.37,0.93
1.4000000000000001,1.5,2.0,0.0,-0.85,-0.53
1.4000000000000001,1.375,2.2,0.0,-0.85,-0.53
1.6,1.5,2.0,0.0,-0.85,-0.53
1.4000000000000001,1.375,2.2,0.0,0.85,0.53
1.6,1.5,2.0,0.0,0.85,0.53
1.6,1.375,2.2,0.0,0.85,0.53
1.4000000000000001,1.375,2.2,0.0,-0.47,-0.88
1.4000000000000001,1.0,2.4000000000000004,0.0,-0.47,-0.88
1.6,1.375,2.2,0.0,-0.47,-0.88
1.4000000000000001,1.0,2.4000000000000004,0.49,0.19,0.85
1.6,1.375,2.2,0.49,0.19,0.85
1.6,0.5,2.4000000000000004,0.49,0.19,0.85
1.4000000000000001,1.0,2.4000000000000004,-0.76,-0.3,0.57
1.4000000000000001,1.375,2.6,-0.76,-0.3,0.57
1.6,0.5,2.4000000000000004,-0.76,-0.3,0.57
1.4000000000000001,1.375,2.6,0.57,0.3,-0.76
1.6,0.5,2.4000000000000004,0.57,0.3,-0.76
1.6,1.0,2.6,0.57,0.3,-0.76
1.4000000000000001,1.375,2.6,-0.76,-0.41,0.51
1.4000000000000001,1.625,2.8000000000000003,-0.76,-0.41,0.51
1.6,1.0,2.6,-0.76,-0.41,0.51
1.4000000000000001,1.625,2.8000000000000003,0.9,0.36,-0.23
1.6,1.0,2.6,0.9,0.36,-0.23
1.6,1.125,2.8000000000000003,0.9,0.36,-0.23
1.4000000000000001,1.625,2.8000000000000003,-0.76,-0.3,-0.57
1.4000000000000001,1.25,3.0,-0.76,-0.3,-0.57
1.6,1.125,2.8000000000000003,-0.76,-0.3,-0.57
1.4000000000000001,1.25,3.0,0.76,0.41,0.51
1.6,1.125,2.8000000000000003,0.76,0.41,0.51
1.6,0.875,3.0,0.76,0.41,0.51
1.4000000000000001,1.25,3.0,-0.5,-0.26,0.83
1.4000000000000001,1.875,3.2,-0.5,-0.26,0.83
1.6,0.875,3.0,-0.5,-0.26,0.83
1.4000000000000001,1.875,3.2,0.31,0.25,-0.92
1.6,0.875,3.0,0.31,0.25,-0.92
1.6,1.625,3.2,0.31,0.25,-0.92
1.4000000000000001,1.875,3.2,-0.42,-0.34,-0.84
1.4000000000000001,1.375,3.4000000000000004,-0.42,-0.34,-0.84
1.6,1.625,3.2,-0.42,-0.34,-0.84
1.4000000000000001,1.375,3.4000000000000004,0.59,0.16,0.79
1.6,1.625,3.2,0.59,0.16,0.79
1.6,0.625,3.4000000000000004,0.59,0.16,0.79
1.4000000000000001,1.375,3.4000000000000004,-0.95,-0.25,0.16
1.4000000000000001,1.5,3.6,-0.95,-0.25,0.16
1.6,0.625,3.4000000000000004,-0.95,-0.25,0.16
1.4000000000000001,1.5,3.6,0.0,0.22,-0.97
1.6,0.625,3.4000000000000004,0.0,0.22,-0.97
1.6,1.5,3.6,0.0,0.22,-0.97
1.4000000000000001,1.5,3.6,0.0,-0.62,-0.78
1.4000000000000001,1.25,3.8000000000000003,0.0,-0.62,-0.78
1.6,1.5,3.6,0.0,-0.62,-0.78
1.4000000000000001,1.25,3.8000000000000003,0.54,0.22,0.81
1.6,1.5,3.6,0.54,0.22,0.81
1.6,0.75,3.8000000000000003,0.54,0.22,0.81
1.4000000000000001,1.25,3.8000000000000003,-0.76,-0.3,-0.57
1.4000000000000001,0.875,4.0,-0.76,-0.3,-0.57
1.6,0.75,3.8000000000000003,-0.76,-0.3,-0.57
1.4000000000000001,0.875,4.0,0.73,0.58,0.36
1.6,0.75,3.8000000000000003,0.73,0.58,0.36
1.6,0.625,4.0,0.73,0.58,0.36
1.4000000000000001,0.875,4.0,-0.36,-0.28,0.89
1.4000000000000001,1.5,4.2,-0.36,-0.28,0.89
1.6,0.625,4.0,-0.36,-0.28,0.89
1.4000000000000001,1.5,4.2,0.57,0.3,-0.76
1.6,0.625,4.0,0.57,0.3,-0.76
1.6,1.125,4.2,0.57,0.3,-0.76
1.4000000000000001,1.5,4.2,-0.85,-0.45,-0.28
1.4000000000000001,1.375,4.4,-0.85,-0.45,-0.28
1.6,1.125,4.2,-0.85,-0.45,-0.28
1.4000000000000001,1.375,4.4,0.84,0.34,0.42
1.6,1.125,4.2,0.84,0.34,0.42
1.6,0.875,4.4,0.84,0.34,0.42
1.4000000000000001,1.375,4.4,-0.61,-0.24,0.76
1.4000000000000001,2.0,4.6000000000000005,-0.61,-0.24,0.76
1.6,0.875,4.4,-0.61,-0.24,0.76
1.4000000000000001,2.0,4.6000000000000005,0.76,0.24,-0.61
1.6,0.875,4.4,0.76,0.24,-0.61
1.6,1.375,4.6000000000000005,0.76,0.24,-0.61
1.4000000000000001,2.0,4.6000000000000005,-0.94,-0.3,-0.19
1.4000000000000001,1.875,4.800000000000001,-0.94,-0.3,-0.19
1.6,1.375,4.6000000000000005,-0.94,-0.3,-0.19
1.4000000000000001,1.875,4.800000000000001,0.93,0.37,-0.0
1.6,1.375,4.6000000000000005,0.93,0.37,-0.0
1.6,1.375,4.800000000000001,0.93,0.37,-0.0
1.4000000000000001,1.875,4.800000000000001,-0.9,-0.36,-0.23
1.4000000000000001,1.75,5.0,-0.9,-0.36,-0.23
1.6,1.375,4.800000000000001,-0.9,-0.36,-0.23
1.4000000000000001,1.75,5.0,0.85,0.19,0.49
1.6,1.375,4.800000000000001,0.85,0.19,0.49
1.6,0.875,5.0,0.85,0.19,0.49
1.4000000000000001,1.75,5.0,-0.97,-0.22,0.0
1.4000000000000001,1.75,5.2,-0.97,-0.22,0.0
1.6,0.875,5.0,-0.97,-0.22,0.0
1.4000000000000001,1.75,5.2,0.57,0.3,-0.76
1.6,0.875,5.0,0.57,0.3,-0.76
1.6,1.375,5.2,0.57,0.3,-0.76
1.4000000000000001,1.75,5.2,-0.5,-0.26,-0.83
1.4000000000000001,1.125,5.4,-0.5,-0.26,-0.83
1.6,1.375,5.2,-0.5,-0.26,-0.83
1.4000000000000001,1.125,5.4,0.5,0.26,0.83
1.6,1.375,5.2,0.5,0.26,0.83
1.6,0.75,5.4,0.5,0.26,0.83
1.4000000000000001,1.125,5.4,-0.66,-0.35,-0.66
1.4000000000000001,0.75,5.6000000000000005,-0.66,-0.35,-0.66
1.6,0.75,5.4,-0.66,-0.35,-0.66
1.4000000000000001,0.75,5.6000000000000005,-0.47,0.75,-0.47
1.6,0.75,5.4,-0.47,0.75,-0.47
1.6,0.875,5.6000000000000005,-0.47,0.75,-0.47
1.4000000000000001,0.75,5.6000000000000005,0.3,-0.47,-0.83
1.4000000000000001,0.4,5.800000000000001,0.3,-0.47,-0.83
1.6,0.875,5.6000000000000005,0.3,-0.47,-0.83
1.4000000000000001,0.4,5.800000000000001,-0.51,0.51,0.7
1.6,0.875,5.6000000000000005,-0.51,0.51,0.7
1.6,0.6,5.800000000000001,-0.51,0.51,0.7
1.6,1.6,0.0,0.89,-0.45,0.06
1.6,1.625,0.2,0.89,-0.45,0.06
1.8,2.0,0.0,0.89,-0.45,0.06
1.6,1.625,0.2,-0.9,0.36,-0.23
1.8,2.0,0.0,-0.9,0.36,-0.23
1.8,2.125,0.2,-0.9,0.36,-0.23
1.6,1.625,0.2,0.76,-0.3,0.57
1.6,2.0,0.4,0.76,-0.3,0.57
1.8,2.125,0.2,0.76,-0.3,0.57
1.6,2.0,0.4,-0.76,0.3,-0.57
1.8,2.125,0.2,-0.76,0.3,-0.57
1.8,2.5,0.4,-0.76,0.3,-0.57
1.6,2.0,0.4,0.93,-0.37,0.0
1.6,2.0,0.6000000000000001,0.93,-0.37,0.0
1.8,2.5,0.4,0.93,-0.37,0.0
1.6,2.0,0.6000000000000001,-0.62,0.49,0.62
1.8,2.5,0.4,-0.62,0.49,0.62
1.8,2.25,0.6000000000000001,-0.62,0.49,0.62
1.6,2.0,0.6000000000000001,0.42,-0.34,-0.84
1.6,1.5,0.8,0.42,-0.34,-0.84
1.8,2.25,0.6000000000000001,0.42,-0.34,-0.84
1.6,1.5,0.8,-0.97,0.26,0.0
1.8,2.25,0.6000000000000001,-0.97,0.26,0.0
1.8,2.25,0.8,-0.97,0.26,0.0
1.6,1.5,0.8,0.95,-0.25,0.16
1.6,1.625,1.0,0.95,-0.25,0.16
1.8,2.25,0.8,0.95,-0.25,0.16
1.6,1.625,1.0,-0.95,0.25,-0.16
1.8,2.25,0.8,-0.95,0.25,-0.16
1.8,2.375,1.0,-0.95,0.25,-0.16
1.6,1.625,1.0,0.97,-0.26,0.0
1.6,1.625,1.2000000000000002,0.97,-0.26,0.0
1.8,2.375,1.0,0.97,-0.26,0.0
1.6,1.625,1.2000000000000002,-0.94,0.3,0.19
1.8,2.375,1.0,-0.94,0.3,0.19
1.8,2.25,1.2000000000000002,-0.94,0.3,0.19
1.6,1.625,1.2000000000000002,0.89,-0.28,0.36
1.6,1.875,1.4000000000000001,0.89,-0.28,0.36
1.8,2.25,1.2000000000000002,0.89,-0.28,0.36
1.6,1.875,1.4000000000000001,0.0,0.47,0.88
1.8,2.25,1.2000000000000002,0.0,0.47,0.88
1.8,1.875,1.4000000000000001,0.0,0.47,0.88
1.6,1.875,1.4000000000000001,0.0,-0.47,0.88
1.6,2.25,1.6,0.0,-0.47,0.88
1.8,1.875,1.4000000000000001,0.0,-0.47,0.88
1.6,2.25,1.6,0.0,0.47,-0.88
1.8,1.875,1.4000000000000001,0.0,0.47,-0.88
1.8,2.25,1.6,0.0,0.47,-0.88
1.6,2.25,1.6,0.0,-0.62,-0.78
1.6,2.0,1.8,0.0,-0.62,-0.78
1.8,2.25,1.6,0.0,-0.62,-0.78
1.6,2.0,1.8,0.5,0.26,0.83
1.8,2.25,1.6,0.5,0.26,0.83
1.8,1.625,1.8,0.5,0.26,0.83
1.6,2.0,1.8,-0.57,-0.3,-0.76
1.6,1.5,2.0,-0.57,-0.3,-0.76
1.8,1.625,1.8,-0.57,-0.3,-0.76
1.6,1.5,2.0,-0.76,0.41,-0.51
1.8,1.625,1.8,-0.76,0.41,-0.51
1.8,1.875,2.0,-0.76,0.41,-0.51
1.6,1.5,2.0,0.85,-0.45,-0.28
1.6,1.375,2.2,0.85,-0.45,-0.28
1.8,1.875,2.0,0.85,-0.45,-0.28
1.6,1.375,2.2,-0.93,0.37,0.0
1.8,1.875,2.0,-0.93,0.37,0.0
1.8,1.875,2.2,-0.93,0.37,0.0
1.6,1.375,2.2,0.49,-0.19,-0.85
1.6,0.5,2.4000000000000004,0.49,-0.19,-0.85
1.8,1.875,2.2,0.49,-0.19,-0.85
1.6,0.5,2.4000000000000004,-0.49,0.19,0.85
1.8,1.875,2.2,-0.49,0.19,0.85
1.8,1.0,2.4000000000000004,-0.49,0.19,0.85
1.6,0.5,2.4000000000000004,0.68,-0.27,0.68
1.6,1.0,2.6,0.68,-0.27,0.68
1.8,1.0,2.4000000000000004,0.68,-0.27,0.68
1.6,1.0,2.6,-0.47,0.75,-0.47
1.8,1.0,2.4000000000000004,-0.47,0.75,-0.47
1.8,1.125,2.6,-0.47,0.75,-0.47
1.6,1.0,2.6,0.47,-0.75,0.47
1.6,1.125,2.8000000000000003,0.47,-0.75,0.47
1.8,1.125,2.6,0.47,-0.75,0.47
1.6,1.125,2.8000000000000003,0.0,1.0,-0.0
1.8,1.125,2.6,0.0,1.0,-0.0
1.8,1.125,2.8000000000000003,0.0,1.0,-0.0
1.6,1.125,2.8000000000000003,0.0,-0.62,-0.78
1.6,0.875,3.0,0.0,-0.62,-0.78
1.8,1.125,2.8000000000000003,0.0,-0.62,-0.78
1.6,0.875,3.0,0.0,0.62,0.78
1.8,1.125,2.8000000000000003,0.0,0.62,0.78
1.8,0.875,3.0,0.0,0.62,0.78
1.6,0.875,3.0,0.0,-0.26,0.97
1.6,1.625,3.2,0.0,-0.26,0.97
1.8,0.875,3.0,0.0,-0.26,0.97
1.6,1.625,3.2,-0.37,0.15,-0.92
1.8,0.875,3.0,-0.37,0.15,-0.92
1.8,2.125,3.2,-0.37,0.15,-0.92
1.6,1.625,3.2,0.44,-0.18,-0.88
1.6,0.625,3.4000000000000004,0.44,-0.18,-0.88
1.8,2.125,3.2,0.44,-0.18,-0.88
1.6,0.625,3.4000000000000004,-0.57,0.18,0.8
1.8,2.125,3.2,-0.57,0.18,0.8
1.8,1.25,3.4000000000000004,-0.57,0.18,0.8
1.6,0.625,3.4000000000000004,0.57,-0.18,0.8
1.6,1.5,3.6,0.57,-0.18,0.8
1.8,1.25,3.4000000000000004,0.57,-0.18,0.8
1.6,1.5,3.6,-0.54,0.22,-0.81
1.8,1.25,3.4000000000000004,-0.54,0.22,-0.81
1.8,2.0,3.6,-0.54,0.22,-0.81
1.6,1.5,3.6,0.54,-0.22,-0.81
1.6,0.75,3.8000000000000003,0.54,-0.22,-0.81
1.8,2.0,3.6,0.54,-0.22,-0.81
1.6,0.75,3.8000000000000003,-0.69,0.22,0.69
1.8,2.0,3.6,-0.69,0.22,0.69
1.8,1.375,3.8000000000000003,-0.69,0.22,0.69
1.6,0.75,3.8000000000000003,0.94,-0.3,-0.19
1.6,0.625,4.0,0.94,-0.3,-0.19
1.8,1.375,3.8000000000000003,0.94,-0.3,-0.19
1.6,0.625,4.0,-0.95,0.19,-0.24
1.8,1.375,3.8000000000000003,-0.95,0.19,-0.24
1.8,1.625,4.0,-0.95,0.19,-0.24
1.6,0.625,4.0,0.88,-0.18,0.44
1.6,1.125,4.2,0.88,-0.18,0.44
1.8,1.625,4.0,0.88,-0.18,0.44
1.6,1.125,4.2,-0.85,0.45,0.28
1.8,1.625,4.0,-0.85,0.45,0.28
1.8,1.5,4.2,-0.85,0.45,0.28
1.6,1.125,4.2,0.76,-0.41,-0.51
1.6,0.875,4.4,0.76,-0.41,-0.51
1.8,1.5,4.2,0.76,-0.41,-0.51
1.6,0.875,4.4,-0.95,0.3,0.0
1.8,1.5,4.2,-0.95,0.3,0.0
1.8,1.5,4.4,-0.95,0.3,0.0
1.6,0.875,4.4,0.76,-0.24,0.61
1.6,1.375,4.6000000000000005,0.76,-0.24,0.61
1.8,1.5,4.4,0.76,-0.24,0.61
1.6,1.375,4.6000000000000005,-0.53,0.85,0.0
1.8,1.5,4.4,-0.53,0.85,0.0
1.8,1.5,4.6000000000000005,-0.53,0.85,0.0
1.6,1.375,4.6000000000000005,0.53,-0.85,0.0
1.6,1.375,4.800000000000001,0.53,-0.85,0.0
1.8,1.5,4.6000000000000005,0.53,-0.85,0.0
1.6,1.375,4.800000000000001,0.36,0.58,0.73
1.8,1.5,4.6000000000000005,0.36,0.58,0.73
1.8,1.25,4.800000000000001,0.36,0.58,0.73
1.6,1.375,4.800000000000001,-0.23,-0.36,-0.9
1.6,0.875,5.0,-0.23,-0.36,-0.9
1.8,1.25,4.800000000000001,-0.23,-0.36,-0.9
1.6,0.875,5.0,-0.88,0.47,0.0
1.8,1.25,4.800000000000001,-0.88,0.47,0.0
1.8,1.25,5.0,-0.88,0.47,0.0
1.6,0.875,5.0,0.57,-0.3,0.76
1.6,1.375,5.2,0.57,-0.3,0.76
1.8,1.25,5.0,0.57,-0.3,0.76
1.6,1.375,5.2,-0.61,0.24,-0.76
1.8,1.25,5.0,-0.61,0.24,-0.76
1.8,1.875,5.2,-0.61,0.24,-0.76
1.6,1.375,5.2,0.61,-0.24,-0.76
1.6,0.75,5.4,0.61,-0.24,-0.76
1.8,1.875,5.2,0.61,-0.24,-0.76
1.6,0.75,5.4,-0.98,0.18,0.0
1.8,1.875,5.2,-0.98,0.18,0.0
1.8,1.875,5.4,-0.98,0.18,0.0
1.6,0.75,5.4,0.98,-0.17,0.11
1.6,0.875,5.6000000000000005,0.98,-0.17,0.11
1.8,1.875,5.4,0.98,-0.17,0.11
1.6,0.875,5.6000000000000005,-0.98,0.2,0.0
1.8,1.875,5.4,-0.98,0.2,0.0
1.8,1.875,5.6000000000000005,-0.98,0.2,0.0
1.6,0.875,5.6000000000000005,0.95,-0.19,-0.26
1.6,0.6,5.800000000000001,0.95,-0.19,-0.26
1.8,1.875,5.6000000000000005,0.95,-0.19,-0.26
1.6,0.6,5.800000000000001,-0.84,0.21,0.5
1.8,1.875,5.6000000000000005,-0.84,0.21,0.5
1.8,1.4,5.800000000000001,-0.84,0.21,0.5
1.8,2.0,0.0,0.65,-0.65,0.4
1.8,2.125,0.2,0.65,-0.65,0.4
2.0,2.2,0.0,0.65,-0.65,0.4
1.8,2.125,0.2,0.66,0.18,0.73
2.0,2.2,0.0,0.66,0.18,0.73
2.0,1.375,0.2,0.66,0.18,0.73
1.8,2.125,0.2,-0.87,-0.23,0.44
1.8,2.5,0.4,-0.87,-0.23,0.44
2.0,1.375,0.2,-0.87,-0.23,0.44
1.8,2.5,0.4,0.97,0.19,-0.12
2.0,1.375,0.2,0.97,0.19,-0.12
2.0,1.5,0.4,0.97,0.19,-0.12
1.8,2.5,0.4,-0.95,-0.19,-0.24
1.8,2.25,0.6000000000000001,-0.95,-0.19,-0.24
2.0,1.5,0.4,-0.95,-0.19,-0.24
1.8,2.25,0.6000000000000001,0.94,0.3,-0.19
2.0,1.5,0.4,0.94,0.3,-0.19
2.0,1.625,0.6000000000000001,0.94,0.3,-0.19
1.8,2.25,0.6000000000000001,-0.95,-0.3,0.0
1.8,2.25,0.8,-0.95,-0.3,0.0
2.0,1.625,0.6000000000000001,-0.95,-0.3,0.0
1.8,2.25,0.8,0.95,0.3,-0.0
2.0,1.625,0.6000000000000001,0.95,0.3,-0.0
2.0,1.625,0.8,0.95,0.3,-0.0
1.8,2.25,0.8,-0.94,-0.3,0.19
1.8,2.375,1.0,-0.94,-0.3,0.19
2.0,1.625,0.8,-0.94,-0.3,0.19
1.8,2.375,1.0,0.97,0.26,-0.0
2.0,1.625,0.8,0.97,0.26,-0.0
2.0,1.625,1.0,0.97,0.26,-0.0
1.8,2.375,1.0,-0.95,-0.25,-0.16
1.8,2.25,1.2000000000000002,-0.95,-0.25,-0.16
2.0,1.625,1.0,-0.95,-0.25,-0.16
1.8,2.25,1.2000000000000002,0.51,0.41,-0.76
2.0,1.625,1.0,0.51,0.41,-0.76
2.0,2.0,1.2000000000000002,0.51,0.41,-0.76
1.8,2.25,1.2000000000000002,-0.51,-0.41,-0.76
1.8,1.875,1.4000000000000001,-0.51,-0.41,-0.76
2.0,2.0,1.2000000000000002,-0.51,-0.41,-0.76
1.8,1.875,1.4000000000000001,-0.53,0.85,0.0
2.0,2.0,1.2000000000000002,-0.53,0.85,0.0
2.0,2.0,1.4000000000000001,-0.53,0.85,0.0
1.8,1.875,1.4000000000000001,0.28,-0.45,0.85
1.8,2.25,1.6,0.28,-0.45,0.85
2.0,2.0,1.4000000000000001,0.28,-0.45,0.85
1.8,2.25,1.6,0.84,0.34,0.42
2.0,2.0,1.4000000000000001,0.84,0.34,0.42
2.0,1.75,1.6,0.84,0.34,0.42
1.8,2.25,1.6,-0.61,-0.24,-0.76
1.8,1.625,1.8,-0.61,-0.24,-0.76
2.0,1.75,1.6,-0.61,-0.24,-0.76
1.8,1.625,1.8,0.51,0.41,0.76
2.0,1.75,1.6,0.51,0.41,0.76
2.0,1.375,1.8,0.51,0.41,0.76
1.8,1.625,1.8,-0.62,-0.49,0.62
1.8,1.875,2.0,-0.62,-0.49,0.62
2.0,1.375,1.8,-0.62,-0.49,0.62
1.8,1.875,2.0,0.28,0.45,-0.85
2.0,1.375,1.8,0.28,0.45,-0.85
2.0,1.75,2.0,0.28,0.45,-0.85
1.8,1.875,2.0,-0.53,-0.85,0.0
1.8,1.875,2.2,-0.53,-0.85,0.0
2.0,1.75,2.0,-0.53,-0.85,0.0
1.8,1.875,2.2,0.73,0.58,0.36
2.0,1.75,2.0,0.73,0.58,0.36
2.0,1.625,2.2,0.73,0.58,0.36
1.8,1.875,2.2,-0.27,-0.21,-0.94
1.8,1.0,2.4000000000000004,-0.27,-0.21,-0.94
2.0,1.625,2.2,-0.27,-0.21,-0.94
1.8,1.0,2.4000000000000004,-0.95,0.3,0.0
2.0,1.625,2.2,-0.95,0.3,0.0
2.0,1.625,2.4000000000000004,-0.95,0.3,0.0
1.8,1.0,2.4000000000000004,0.94,-0.3,0.19
1.8,1.125,2.6,0.94,-0.3,0.19
2.0,1.625,2.4000000000000004,0.94,-0.3,0.19
1.8,1.125,2.6,-0.85,0.45,0.28
2.0,1.625,2.4000000000000004,-0.85,0.45,0.28
2.0,1.5,2.6,-0.85,0.45,0.28
1.8,1.125,2.6,0.88,-0.47,0.0
1.8,1.125,2.8000000000000003,0.88,-0.47,0.0
2.0,1.5,2.6,0.88,-0.47,0.0
1.8,1.125,2.8000000000000003,-0.89,0.28,-0.36
2.0,1.5,2.6,-0.89,0.28,-0.36
2.0,1.75,2.8000000000000003,-0.89,0.28,-0.36
1.8,1.125,2.8000000000000003,0.89,-0.28,-0.36
1.8,0.875,3.0,0.89,-0.28,-0.36
2.0,1.75,2.8000000000000003,0.89,-0.28,-0.36
1.8,0.875,3.0,-0.95,0.25,0.16
2.0,1.75,2.8000000000000003,-0.95,0.25,0.16
2.0,1.625,3.0,-0.95,0.25,0.16
1.8,0.875,3.0,0.51,-0.14,0.85
1.8,2.125,3.2,0.51,-0.14,0.85
2.0,1.625,3.0,0.51,-0.14,0.85
1.8,2.125,3.2,0.0,0.37,-0.93
2.0,1.625,3.0,0.0,0.37,-0.93
2.0,2.125,3.2,0.0,0.37,-0.93
1.8,2.125,3.2,0.0,-0.22,-0.97
1.8,1.25,3.4000000000000004,0.0,-0.22,-0.97
2.0,2.125,3.2,0.0,-0.22,-0.97
1.8,1.25,3.4000000000000004,-0.57,0.3,0.76
2.0,2.125,3.2,-0.57,0.3,0.76
2.0,1.625,3.4000000000000004,-0.57,0.3,0.76
1.8,1.25,3.4000000000000004,0.44,-0.23,0.87
1.8,2.0,3.6,0.44,-0.23,0.87
2.0,1.625,3.4000000000000004,0.44,-0.23,0.87
1.8,2.0,3.6,0.9,0.36,0.23
2.0,1.625,3.4000000000000004,0.9,0.36,0.23
2.0,1.5,3.6,0.9,0.36,0.23
1.8,2.0,3.6,-0.61,-0.24,-0.76
1.8,1.375,3.8000000000000003,-0.61,-0.24,-0.76
2.0,1.5,3.6,-0.61,-0.24,-0.76
1.8,1.375,3.8000000000000003,0.51,0.41,0.76
2.0,1.5,3.6,0.51,0.41,0.76
2.0,1.125,3.8000000000000003,0.51,0.41,0.76
1.8,1.375,3.8000000000000003,-0.62,-0.49,0.62
1.8,1.625,4.0,-0.62,-0.49,0.62
2.0,1.125,3.8000000000000003,-0.62,-0.49,0.62
1.8,1.625,4.0,0.62,0.49,-0.62
2.0,1.125,3.8000000000000003,0.62,0.49,-0.62
2.0,1.375,4.0,0.62,0.49,-0.62
1.8,1.625,4.0,-0.73,-0.58,-0.36
1.8,1.5,4.2,-0.73,-0.58,-0.36
2.0,1.375,4.0,-0.73,-0.58,-0.36
1.8,1.5,4.2,0.0,0.85,-0.53
2.0,1.375,4.0,0.0,0.85,-0.53
2.0,1.5,4.2,0.0,0.85,-0.53
1.8,1.5,4.2,0.0,-1.0,0.0
1.8,1.5,4.4,0.0,-1.0,0.0
2.0,1.5,4.2,0.0,-1.0,0.0
1.8,1.5,4.4,-0.47,0.75,-0.47
2.0,1.5,4.2,-0.47,0.75,-0.47
2.0,1.625,4.4,-0.47,0.75,-0.47
1.8,1.5,4.4,0.53,-0.85,0.0
1.8,1.5,4.6000000000000005,0.53,-0.85,0.0
2.0,1.625,4.4,0.53,-0.85,0.0
1.8,1.5,4.6000000000000005,0.36,0.58,0.73
2.0,1.625,4.4,0.36,0.58,0.73
2.0,1.375,4.6000000000000005,0.36,0.58,0.73
1.8,1.5,4.6000000000000005,-0.36,-0.58,-0.73
1.8,1.25,4.800000000000001,-0.36,-0.58,-0.73
2.0,1.375,4.6000000000000005,-0.36,-0.58,-0.73
1.8,1.25,4.800000000000001,0.51,0.41,0.76
2.0,1.375,4.6000000000000005,0.51,0.41,0.76
2.0,1.0,4.800000000000001,0.51,0.41,0.76
1.8,1.25,4.800000000000001,-0.78,-0.62,0.0
1.8,1.25,5.0,-0.78,-0.62,0.0
2.0,1.0,4.800000000000001,-0.78,-0.62,0.0
1.8,1.25,5.0,0.47,0.75,-0.47
2.0,1.0,4.800000000000001,0.47,0.75,-0.47
2.0,1.125,5.0,0.47,0.75,-0.47
1.8,1.25,5.0,-0.19,-0.3,0.94
