x,y,z,n1,n2,n3
1.0,2.0,7.800000000000001,-0.42,0.34,0.84
1.0,1.5,8.0,-0.42,0.34,0.84
0.8,1.25,8.0,0.78,-0.62,0.0
0.8,1.25,8.200000000000001,0.78,-0.62,0.0
1.0,1.5,8.0,0.78,-0.62,0.0
0.8,1.25,8.200000000000001,-0.84,0.34,-0.42
1.0,1.5,8.0,-0.84,0.34,-0.42
1.0,1.75,8.200000000000001,-0.84,0.34,-0.42
0.8,1.25,8.200000000000001,0.61,-0.24,-0.76
0.8,0.625,8.4,0.61,-0.24,-0.76
1.0,1.75,8.200000000000001,0.61,-0.24,-0.76
0.8,0.625,8.4,-0.87,0.23,0.44
1.0,1.75,8.200000000000001,-0.87,0.23,0.44
1.0,1.375,8.4,-0.87,0.23,0.44
0.8,0.625,8.4,0.95,-0.25,-0.16
0.8,0.5,8.6,0.95,-0.25,-0.16
1.0,1.375,8.4,0.95,-0.25,-0.16
0.8,0.5,8.6,-0.89,0.28,0.36
1.0,1.375,8.4,-0.89,0.28,0.36
1.0,1.125,8.6,-0.89,0.28,0.36
0.8,0.5,8.6,0.83,-0.26,0.5
0.8,0.875,8.8,0.83,-0.26,0.5
1.0,1.125,8.6,0.83,-0.26,0.5
0.8,0.875,8.8,-0.79,0.16,-0.59
1.0,1.125,8.6,-0.79,0.16,-0.59
1.0,1.875,8.8,-0.79,0.16,-0.59
0.8,0.875,8.8,0.95,-0.19,0.24
0.8,1.125,9.0,0.95,-0.19,0.24
1.0,1.875,8.8,0.95,-0.19,0.24
0.8,1.125,9.0,-0.42,0.34,0.84
1.0,1.875,8.8,-0.42,0.34,0.84
1.0,1.375,9.0,-0.42,0.34,0.84
0.8,1.125,9.0,0.42,-0.34,0.84
0.8,1.625,9.200000000000001,0.42,-0.34,0.84
1.0,1.375,9.0,0.42,-0.34,0.84
0.8,1.625,9.200000000000001,-0.54,0.22,-0.81
1.0,1.375,9.0,-0.54,0.22,-0.81
1.0,2.125,9.200000000000001,-0.54,0.22,-0.81
0.8,1.625,9.200000000000001,0.84,-0.34,-0.42
0.8,1.375,9.4,0.84,-0.34,-0.42
1.0,2.125,9.200000000000001,0.84,-0.34,-0.42
0.8,1.375,9.4,-0.42,0.34,0.84
1.0,2.125,9.200000000000001,-0.42,0.34,0.84
1.0,1.625,9.4,-0.42,0.34,0.84
0.8,1.375,9.4,0.31,-0.25,0.92
0.8,2.125,9.600000000000001,0.31,-0.25,0.92
1.0,1.625,9.4,0.31,-0.25,0.92
0.8,2.125,9.600000000000001,0.62,0.49,-0.62
1.0,1.625,9.4,0.62,0.49,-0.62
1.0,1.875,9.600000000000001,0.62,0.49,-0.62
0.8,2.125,9.600000000000001,-0.55,-0.44,-0.71
0.8,1.8,9.8,-0.55,-0.44,-0.71
1.0,1.875,9.600000000000001,-0.55,-0.44,-0.71
0.8,1.8,9.8,0.0,0.94,0.35
1.0,1.875,9.600000000000001,0.0,0.94,0.35
1.0,1.8,9.8,0.0,0.94,0.35
1.0,2.6,0.0,-0.44,-0.44,-0.78
1.0,2.25,0.2,-0.44,-0.44,-0.78
1.2000000000000002,2.4,0.0,-0.44,-0.44,-0.78
1.0,2.25,0.2,0.59,0.24,0.77
1.2000000000000002,2.4,0.0,0.59,0.24,0.77
1.2000000000000002,1.75,0.2,0.59,0.24,0.77
1.0,2.25,0.2,-0.76,-0.3,-0.57
1.0,1.875,0.4,-0.76,-0.3,-0.57
1.2000000000000002,1.75,0.2,-0.76,-0.3,-0.57
1.0,1.875,0.4,0.76,0.3,0.57
1.2000000000000002,1.75,0.2,0.76,0.3,0.57
1.2000000000000002,1.375,0.4,0.76,0.3,0.57
1.0,1.875,0.4,-0.9,-0.36,-0.23
1.0,1.75,0.6000000000000001,-0.9,-0.36,-0.23
1.2000000000000002,1.375,0.4,-0.9,-0.36,-0.23
1.0,1.75,0.6000000000000001,0.89,0.28,0.36
1.2000000000000002,1.375,0.4,0.89,0.28,0.36
1.2000000000000002,1.125,0.6000000000000001,0.89,0.28,0.36
1.0,1.75,0.6000000000000001,-0.76,-0.24,-0.61
1.0,1.25,0.8,-0.76,-0.24,-0.61
1.2000000000000002,1.125,0.6000000000000001,-0.76,-0.24,-0.61
1.0,1.25,0.8,0.0,0.85,-0.53
1.2000000000000002,1.125,0.6000000000000001,0.0,0.85,-0.53
1.2000000000000002,1.25,0.8,0.0,0.85,-0.53
1.0,1.25,0.8,0.0,-0.37,0.93
1.0,1.75,1.0,0.0,-0.37,0.93
1.2000000000000002,1.25,0.8,0.0,-0.37,0.93
1.0,1.75,1.0,0.0,0.37,-0.93
1.2000000000000002,1.25,0.8,0.0,0.37,-0.93
1.2000000000000002,1.75,1.0,0.0,0.37,-0.93
1.0,1.75,1.0,0.0,-0.62,-0.78
1.0,1.5,1.2000000000000002,0.0,-0.62,-0.78
1.2000000000000002,1.75,1.0,0.0,-0.62,-0.78
1.0,1.5,1.2000000000000002,-0.78,0.62,0.0
1.2000000000000002,1.75,1.0,-0.78,0.62,0.0
1.2000000000000002,1.75,1.2000000000000002,-0.78,0.62,0.0
1.0,1.5,1.2000000000000002,0.73,-0.58,0.36
1.0,1.625,1.4000000000000001,0.73,-0.58,0.36
1.2000000000000002,1.75,1.2000000000000002,0.73,-0.58,0.36
1.0,1.625,1.4000000000000001,-0.76,0.41,-0.51
1.2000000000000002,1.75,1.2000000000000002,-0.76,0.41,-0.51
1.2000000000000002,2.0,1.4000000000000001,-0.76,0.41,-0.51
1.0,1.625,1.4000000000000001,0.85,-0.45,0.28
1.0,1.75,1.6,0.85,-0.45,0.28
1.2000000000000002,2.0,1.4000000000000001,0.85,-0.45,0.28
1.0,1.75,1.6,-0.78,0.62,0.0
1.2000000000000002,2.0,1.4000000000000001,-0.78,0.62,0.0
1.2000000000000002,2.0,1.6,-0.78,0.62,0.0
1.0,1.75,1.6,0.51,-0.41,-0.76
1.0,1.375,1.8,0.51,-0.41,-0.76
1.2000000000000002,2.0,1.6,0.51,-0.41,-0.76
1.0,1.375,1.8,-0.95,0.3,0.0
1.2000000000000002,2.0,1.6,-0.95,0.3,0.0
1.2000000000000002,2.0,1.8,-0.95,0.3,0.0
1.0,1.375,1.8,0.95,-0.3,0.0
1.0,1.375,2.0,0.95,-0.3,0.0
1.2000000000000002,2.0,1.8,0.95,-0.3,0.0
1.0,1.375,2.0,-0.95,0.3,0.0
1.2000000000000002,2.0,1.8,-0.95,0.3,0.0
1.2000000000000002,2.0,2.0,-0.95,0.3,0.0
1.0,1.375,2.0,0.94,-0.3,-0.19
1.0,1.25,2.2,0.94,-0.3,-0.19
1.2000000000000002,2.0,2.0,0.94,-0.3,-0.19
1.0,1.25,2.2,0.14,0.22,0.97
1.2000000000000002,2.0,2.0,0.14,0.22,0.97
1.2000000000000002,1.125,2.2,0.14,0.22,0.97
1.0,1.25,2.2,-0.23,-0.36,0.9
1.0,1.75,2.4000000000000004,-0.23,-0.36,0.9
1.2000000000000002,1.125,2.2,-0.23,-0.36,0.9
1.0,1.75,2.4000000000000004,0.23,0.36,-0.9
1.2000000000000002,1.125,2.2,0.23,0.36,-0.9
1.2000000000000002,1.625,2.4000000000000004,0.23,0.36,-0.9
1.0,1.75,2.4000000000000004,-0.16,-0.25,-0.95
1.0,1.0,2.6,-0.16,-0.25,-0.95
1.2000000000000002,1.625,2.4000000000000004,-0.16,-0.25,-0.95
1.0,1.0,2.6,-0.76,0.41,0.51
1.2000000000000002,1.625,2.4000000000000004,-0.76,0.41,0.51
1.2000000000000002,1.375,2.6,-0.76,0.41,0.51
1.0,1.0,2.6,0.66,-0.35,0.66
1.0,1.375,2.8000000000000003,0.66,-0.35,0.66
1.2000000000000002,1.375,2.6,0.66,-0.35,0.66
1.0,1.375,2.8000000000000003,-0.69,0.22,-0.69
1.2000000000000002,1.375,2.6,-0.69,0.22,-0.69
1.2000000000000002,2.0,2.8000000000000003,-0.69,0.22,-0.69
1.0,1.375,2.8000000000000003,0.95,-0.3,0.0
1.0,1.375,3.0,0.95,-0.3,0.0
1.2000000000000002,2.0,2.8000000000000003,0.95,-0.3,0.0
1.0,1.375,3.0,-0.95,0.3,0.0
1.2000000000000002,2.0,2.8000000000000003,-0.95,0.3,0.0
1.2000000000000002,2.0,3.0,-0.95,0.3,0.0
1.0,1.375,3.0,0.76,-0.24,0.61
1.0,1.875,3.2,0.76,-0.24,0.61
1.2000000000000002,2.0,3.0,0.76,-0.24,0.61
1.0,1.875,3.2,-0.73,0.58,-0.36
1.2000000000000002,2.0,3.0,-0.73,0.58,-0.36
1.2000000000000002,2.125,3.2,-0.73,0.58,-0.36
1.0,1.875,3.2,0.78,-0.62,0.0
1.0,1.875,3.4000000000000004,0.78,-0.62,0.0
1.2000000000000002,2.125,3.2,0.78,-0.62,0.0
1.0,1.875,3.4000000000000004,0.0,0.62,0.78
1.2000000000000002,2.125,3.2,0.0,0.62,0.78
1.2000000000000002,1.875,3.4000000000000004,0.0,0.62,0.78
1.0,1.875,3.4000000000000004,0.0,-0.37,-0.93
1.0,1.375,3.6,0.0,-0.37,-0.93
1.2000000000000002,1.875,3.4000000000000004,0.0,-0.37,-0.93
1.0,1.375,3.6,-0.85,0.45,0.28
1.2000000000000002,1.875,3.4000000000000004,-0.85,0.45,0.28
1.2000000000000002,1.75,3.6,-0.85,0.45,0.28
1.0,1.375,3.6,0.85,-0.45,-0.28
1.0,1.25,3.8000000000000003,0.85,-0.45,-0.28
1.2000000000000002,1.75,3.6,0.85,-0.45,-0.28
1.0,1.25,3.8000000000000003,-0.93,0.37,0.0
1.2000000000000002,1.75,3.6,-0.93,0.37,0.0
1.2000000000000002,1.75,3.8000000000000003,-0.93,0.37,0.0
1.0,1.25,3.8000000000000003,0.9,-0.36,-0.23
1.0,1.125,4.0,0.9,-0.36,-0.23
1.2000000000000002,1.75,3.8000000000000003,0.9,-0.36,-0.23
1.0,1.125,4.0,0.0,0.3,0.95
1.2000000000000002,1.75,3.8000000000000003,0.0,0.3,0.95
1.2000000000000002,1.125,4.0,0.0,0.3,0.95
1.0,1.125,4.0,0.0,-0.3,0.95
1.0,1.75,4.2,0.0,-0.3,0.95
1.2000000000000002,1.125,4.0,0.0,-0.3,0.95
1.0,1.75,4.2,0.0,0.3,-0.95
1.2000000000000002,1.125,4.0,0.0,0.3,-0.95
1.2000000000000002,1.75,4.2,0.0,0.3,-0.95
1.0,1.75,4.2,0.0,-0.3,-0.95
1.0,1.125,4.4,0.0,-0.3,-0.95
1.2000000000000002,1.75,4.2,0.0,-0.3,-0.95
1.0,1.125,4.4,0.16,0.25,0.95
1.2000000000000002,1.75,4.2,0.16,0.25,0.95
1.2000000000000002,1.0,4.4,0.16,0.25,0.95
1.0,1.125,4.4,-0.14,-0.22,0.97
1.0,2.0,4.6000000000000005,-0.14,-0.22,0.97
1.2000000000000002,1.0,4.4,-0.14,-0.22,0.97
1.0,2.0,4.6000000000000005,0.14,0.22,-0.97
1.2000000000000002,1.0,4.4,0.14,0.22,-0.97
1.2000000000000002,1.875,4.6000000000000005,0.14,0.22,-0.97
1.0,2.0,4.6000000000000005,-0.53,-0.85,0.0
1.0,2.0,4.800000000000001,-0.53,-0.85,0.0
1.2000000000000002,1.875,4.6000000000000005,-0.53,-0.85,0.0
1.0,2.0,4.800000000000001,0.76,0.24,0.61
1.2000000000000002,1.875,4.6000000000000005,0.76,0.24,0.61
1.2000000000000002,1.375,4.800000000000001,0.76,0.24,0.61
1.0,2.0,4.800000000000001,-0.83,-0.26,-0.5
1.0,1.625,5.0,-0.83,-0.26,-0.5
1.2000000000000002,1.375,4.800000000000001,-0.83,-0.26,-0.5
1.0,1.625,5.0,0.47,0.75,-0.47
1.2000000000000002,1.375,4.800000000000001,0.47,0.75,-0.47
1.2000000000000002,1.5,5.0,0.47,0.75,-0.47
1.0,1.625,5.0,-0.36,-0.58,0.73
1.0,1.875,5.2,-0.36,-0.58,0.73
1.2000000000000002,1.5,5.0,-0.36,-0.58,0.73
1.0,1.875,5.2,0.9,0.36,0.23
1.2000000000000002,1.5,5.0,0.9,0.36,0.23
1.2000000000000002,1.375,5.2,0.9,0.36,0.23
1.0,1.875,5.2,-0.44,-0.18,-0.88
1.0,0.875,5.4,-0.44,-0.18,-0.88
1.2000000000000002,1.375,5.2,-0.44,-0.18,-0.88
1.0,0.875,5.4,-0.62,0.49,0.62
1.2000000000000002,1.375,5.2,-0.62,0.49,0.62
1.2000000000000002,1.125,5.4,-0.62,0.49,0.62
1.0,0.875,5.4,0.42,-0.34,0.84
1.0,1.375,5.6000000000000005,0.42,-0.34,0.84
1.2000000000000002,1.125,5.4,0.42,-0.34,0.84
1.0,1.375,5.6000000000000005,0.0,0.62,-0.78
1.2000000000000002,1.125,5.4,0.0,0.62,-0.78
1.2000000000000002,1.375,5.6000000000000005,0.0,0.62,-0.78
1.0,1.375,5.6000000000000005,0.0,-0.47,-0.88
1.0,1.0,5.800000000000001,0.0,-0.47,-0.88
1.2000000000000002,1.375,5.6000000000000005,0.0,-0.47,-0.88
1.0,1.0,5.800000000000001,0.23,0.36,0.9
1.2000000000000002,1.375,5.6000000000000005,0.23,0.36,0.9
1.2000000000000002,0.875,5.800000000000001,0.23,0.36,0.9
1.0,1.0,5.800000000000001,-0.19,-0.3,0.94
1.0,1.625,6.0,-0.19,-0.3,0.94
1.2000000000000002,0.875,5.800000000000001,-0.19,-0.3,0.94
1.0,1.625,6.0,0.42,0.34,-0.84
1.2000000000000002,0.875,5.800000000000001,0.42,0.34,-0.84
1.2000000000000002,1.375,6.0,0.42,0.34,-0.84
1.0,1.625,6.0,-0.78,-0.62,0.0
1.0,1.625,6.2,-0.78,-0.62,0.0
1.2000000000000002,1.375,6.0,-0.78,-0.62,0.0
1.0,1.625,6.2,0.84,0.34,0.42
1.2000000000000002,1.375,6.0,0.84,0.34,0.42
1.2000000000000002,1.125,6.2,0.84,0.34,0.42
1.0,1.625,6.2,-0.9,-0.36,-0.23
1.0,1.5,6.4,-0.9,-0.36,-0.23
1.2000000000000002,1.125,6.2,-0.9,-0.36,-0.23
1.0,1.5,6.4,-0.36,0.28,-0.89
1.2000000000000002,1.125,6.2,-0.36,0.28,-0.89
1.2000000000000002,1.75,6.4,-0.36,0.28,-0.89
1.0,1.5,6.4,0.62,-0.49,0.62
1.0,1.75,6.6000000000000005,0.62,-0.49,0.62
1.2000000000000002,1.75,6.4,0.62,-0.49,0.62
1.0,1.75,6.6000000000000005,0.62,0.49,0.62
1.2000000000000002,1.75,6.4,0.62,0.49,0.62
1.2000000000000002,1.5,6.6000000000000005,0.62,0.49,0.62
1.0,1.75,6.6000000000000005,-0.42,-0.34,0.84
1.0,2.25,6.800000000000001,-0.42,-0.34,0.84
1.2000000000000002,1.5,6.6000000000000005,-0.42,-0.34,0.84
1.0,2.25,6.800000000000001,0.94,0.3,-0.19
1.2000000000000002,1.5,6.6000000000000005,0.94,0.3,-0.19
1.2000000000000002,1.625,6.800000000000001,0.94,0.3,-0.19
1.0,2.25,6.800000000000001,-0.94,-0.3,-0.19
1.0,2.125,7.0,-0.94,-0.3,-0.19
1.2000000000000002,1.625,6.800000000000001,-0.94,-0.3,-0.19
1.0,2.125,7.0,0.94,0.3,0.19
1.2000000000000002,1.625,6.800000000000001,0.94,0.3,0.19
1.2000000000000002,1.5,7.0,0.94,0.3,0.19
1.0,2.125,7.0,-0.76,-0.24,-0.61
1.0,1.625,7.2,-0.76,-0.24,-0.61
1.2000000000000002,1.5,7.0,-0.76,-0.24,-0.61
1.0,1.625,7.2,0.76,0.41,0.51
1.2000000000000002,1.5,7.0,0.76,0.41,0.51
1.2000000000000002,1.25,7.2,0.76,0.41,0.51
1.0,1.625,7.2,-0.66,-0.35,-0.66
1.0,1.25,7.4,-0.66,-0.35,-0.66
1.2000000000000002,1.25,7.2,-0.66,-0.35,-0.66
1.0,1.25,7.4,-0.47,0.75,-0.47
1.2000000000000002,1.25,7.2,-0.47,0.75,-0.47
1.2000000000000002,1.375,7.4,-0.47,0.75,-0.47
1.0,1.25,7.4,0.23,-0.36,-0.9
1.0,0.75,7.6000000000000005,0.23,-0.36,-0.9
1.2000000000000002,1.375,7.4,0.23,-0.36,-0.9
1.0,0.75,7.6000000000000005,-0.9,0.36,0.23
1.2000000000000002,1.375,7.4,-0.9,0.36,0.23
1.2000000000000002,1.25,7.6000000000000005,-0.9,0.36,0.23
1.0,0.75,7.6000000000000005,0.37,-0.15,0.92
1.0,2.0,7.800000000000001,0.37,-0.15,0.92
1.2000000000000002,1.25,7.6000000000000005,0.37,-0.15,0.92
1.0,2.0,7.800000000000001,0.94,0.3,-0.19
1.2000000000000002,1.25,7.6000000000000005,0.94,0.3,-0.19
1.2000000000000002,1.375,7.800000000000001,0.94,0.3,-0.19
1.0,2.0,7.800000000000001,-0.76,-0.24,-0.61
1.0,1.5,8.0,-0.76,-0.24,-0.61
1.2000000000000002,1.375,7.800000000000001,-0.76,-0.24,-0.61
1.0,1.5,8.0,0.0,0.85,-0.53
1.2000000000000002,1.375,7.800000000000001,0.0,0.85,-0.53
1.2000000000000002,1.5,8.0,0.0,0.85,-0.53
1.0,1.5,8.0,0.0,-0.62,0.78
1.0,1.75,8.200000000000001,0.0,-0.62,0.78
1.2000000000000002,1.5,8.0,0.0,-0.62,0.78
1.0,1.75,8.200000000000001,0.83,0.26,0.5
1.2000000000000002,1.5,8.0,0.83,0.26,0.5
1.2000000000000002,1.125,8.200000000000001,0.83,0.26,0.5
1.0,1.75,8.200000000000001,-0.83,-0.26,-0.5
1.0,1.375,8.4,-0.83,-0.26,-0.5
1.2000000000000002,1.125,8.200000000000001,-0.83,-0.26,-0.5
1.0,1.375,8.4,-0.5,0.26,-0.83
1.2000000000000002,1.125,8.200000000000001,-0.5,0.26,-0.83
1.2000000000000002,1.75,8.4,-0.5,0.26,-0.83
1.0,1.375,8.4,0.76,-0.41,-0.51
1.0,1.125,8.6,0.76,-0.41,-0.51
1.2000000000000002,1.75,8.4,0.76,-0.41,-0.51
1.0,1.125,8.6,0.16,0.25,0.95
1.2000000000000002,1.75,8.4,0.16,0.25,0.95
1.2000000000000002,1.0,8.6,0.16,0.25,0.95
1.0,1.125,8.6,-0.16,-0.25,0.95
1.0,1.875,8.8,-0.16,-0.25,0.95
1.2000000000000002,1.0,8.6,-0.16,-0.25,0.95
1.0,1.875,8.8,0.0,0.22,-0.97
1.2000000000000002,1.0,8.6,0.0,0.22,-0.97
1.2000000000000002,1.875,8.8,0.0,0.22,-0.97
1.0,1.875,8.8,0.0,-0.37,-0.93
1.0,1.375,9.0,0.0,-0.37,-0.93
1.2000000000000002,1.875,8.8,0.0,-0.37,-0.93
1.0,1.375,9.0,-0.62,0.49,0.62
1.2000000000000002,1.875,8.8,-0.62,0.49,0.62
1.2000000000000002,1.625,9.0,-0.62,0.49,0.62
1.0,1.375,9.0,0.31,-0.25,0.92
1.0,2.125,9.200000000000001,0.31,-0.25,0.92
1.2000000000000002,1.625,9.0,0.31,-0.25,0.92
1.0,2.125,9.200000000000001,0.28,0.45,-0.85
1.2000000000000002,1.625,9.0,0.28,0.45,-0.85
1.2000000000000002,2.0,9.200000000000001,0.28,0.45,-0.85
1.0,2.125,9.200000000000001,-0.23,-0.36,-0.9
1.0,1.625,9.4,-0.23,-0.36,-0.9
1.2000000000000002,2.0,9.200000000000001,-0.23,-0.36,-0.9
1.0,1.625,9.4,-0.88,0.47,0.0
1.2000000000000002,2.0,9.200000000000001,-0.88,0.47,0.0
1.2000000000000002,2.0,9.4,-0.88,0.47,0.0
1.0,1.625,9.4,0.76,-0.41,0.51
1.0,1.875,9.600000000000001,0.76,-0.41,0.51
1.2000000000000002,2.0,9.4,0.76,-0.41,0.51
1.0,1.875,9.600000000000001,0.51,0.41,0.76
1.2000000000000002,2.0,9.4,0.51,0.41,0.76
1.2000000000000002,1.625,9.600000000000001,0.51,0.41,0.76
1.0,1.875,9.600000000000001,-0.76,-0.61,-0.23
1.0,1.8,9.8,-0.76,-0.61,-0.23
1.2000000000000002,1.625,9.600000000000001,-0.76,-0.61,-0.23
1.0,1.8,9.8,0.7,0.7,0.09
1.2000000000000002,1.625,9.600000000000001,0.7,0.7,0.09
1.2000000000000002,1.6,9.8,0.7,0.7,0.09
1.2000000000000002,2.4,0.0,-0.28,-0.28,-0.92
1.2000000000000002,1.75,0.2,-0.28,-0.28,-0.92
1.4000000000000001,2.2,0.0,-0.28,-0.28,-0.92
1.2000000000000002,1.75,0.2,0.52,0.14,0.84
1.4000000000000001,2.2,0.0,0.52,0.14,0.84
1.4000000000000001,1.0,0.2,0.52,0.14,0.84
1.2000000000000002,1.75,0.2,-0.87,-0.23,-0.44
1.2000000000000002,1.375,0.4,-0.87,-0.23,-0.44
1.4000000000000001,1.0,0.2,-0.87,-0.23,-0.44
1.2000000000000002,1.375,0.4,0.36,0.58,-0.73
1.4000000000000001,1.0,0.2,0.36,0.58,-0.73
1.4000000000000001,1.25,0.4,0.36,0.58,-0.73
1.2000000000000002,1.375,0.4,-0.36,-0.58,-0.73
1.2000000000000002,1.125,0.6000000000000001,-0.36,-0.58,-0.73
1.4000000000000001,1.25,0.4,-0.36,-0.58,-0.73
1.2000000000000002,1.125,0.6000000000000001,0.57,0.3,0.76
1.4000000000000001,1.25,0.4,0.57,0.3,0.76
1.4000000000000001,0.75,0.6000000000000001,0.57,0.3,0.76
1.2000000000000002,1.125,0.6000000000000001,-0.85,-0.45,0.28
1.2000000000000002,1.25,0.8,-0.85,-0.45,0.28
1.4000000000000001,0.75,0.6000000000000001,-0.85,-0.45,0.28
1.2000000000000002,1.25,0.8,0.28,0.45,-0.85
1.4000000000000001,0.75,0.6000000000000001,0.28,0.45,-0.85
1.4000000000000001,1.125,0.8,0.28,0.45,-0.85
1.2000000000000002,1.25,0.8,-0.23,-0.36,0.9
1.2000000000000002,1.75,1.0,-0.23,-0.36,0.9
1.4000000000000001,1.125,0.8,-0.23,-0.36,0.9
1.2000000000000002,1.75,1.0,0.51,0.41,-0.76
1.4000000000000001,1.125,0.8,0.51,0.41,-0.76
1.4000000000000001,1.5,1.0,0.51,0.41,-0.76
1.2000000000000002,1.75,1.0,-0.78,-0.62,0.0
1.2000000000000002,1.75,1.2000000000000002,-0.78,-0.62,0.0
1.4000000000000001,1.5,1.0,-0.78,-0.62,0.0
1.2000000000000002,1.75,1.2000000000000002,-0.28,0.45,-0.85
1.4000000000000001,1.5,1.0,-0.28,0.45,-0.85
1.4000000000000001,1.875,1.2000000000000002,-0.28,0.45,-0.85
1.2000000000000002,1.75,1.2000000000000002,0.36,-0.58,0.73
1.2000000000000002,2.0,1.4000000000000001,0.36,-0.58,0.73
1.4000000000000001,1.875,1.2000000000000002,0.36,-0.58,0.73
1.2000000000000002,2.0,1.4000000000000001,-0.36,0.58,-0.73
1.4000000000000001,1.875,1.2000000000000002,-0.36,0.58,-0.73
1.4000000000000001,2.125,1.4000000000000001,-0.36,0.58,-0.73
1.2000000000000002,2.0,1.4000000000000001,0.53,-0.85,0.0
1.2000000000000002,2.0,1.6,0.53,-0.85,0.0
1.4000000000000001,2.125,1.4000000000000001,0.53,-0.85,0.0
1.2000000000000002,2.0,1.6,0.57,0.3,0.76
1.4000000000000001,2.125,1.4000000000000001,0.57,0.3,0.76
1.4000000000000001,1.625,1.6,0.57,0.3,0.76
1.2000000000000002,2.0,1.6,-0.88,-0.47,0.0
1.2000000000000002,2.0,1.8,-0.88,-0.47,0.0
1.4000000000000001,1.625,1.6,-0.88,-0.47,0.0
1.2000000000000002,2.0,1.8,0.36,0.58,-0.73
1.4000000000000001,1.625,1.6,0.36,0.58,-0.73
1.4000000000000001,1.875,1.8,0.36,0.58,-0.73
1.2000000000000002,2.0,1.8,-0.53,-0.85,0.0
1.2000000000000002,2.0,2.0,-0.53,-0.85,0.0
1.4000000000000001,1.875,1.8,-0.53,-0.85,0.0
1.2000000000000002,2.0,2.0,0.0,0.85,-0.53
1.4000000000000001,1.875,1.8,0.0,0.85,-0.53
1.4000000000000001,2.0,2.0,0.0,0.85,-0.53
1.2000000000000002,2.0,2.0,0.0,-0.22,-0.97
1.2000000000000002,1.125,2.2,0.0,-0.22,-0.97
1.4000000000000001,2.0,2.0,0.0,-0.22,-0.97
1.2000000000000002,1.125,2.2,-0.95,0.25,0.16
1.4000000000000001,2.0,2.0,-0.95,0.25,0.16
1.4000000000000001,1.875,2.2,-0.95,0.25,0.16
1.2000000000000002,1.125,2.2,0.81,-0.22,0.54
1.2000000000000002,1.625,2.4000000000000004,0.81,-0.22,0.54
1.4000000000000001,1.875,2.2,0.81,-0.22,0.54
1.2000000000000002,1.625,2.4000000000000004,-0.81,0.22,-0.54
1.4000000000000001,1.875,2.2,-0.81,0.22,-0.54
1.4000000000000001,2.375,2.4000000000000004,-0.81,0.22,-0.54
1.2000000000000002,1.625,2.4000000000000004,0.92,-0.25,-0.31
1.2000000000000002,1.375,2.6,0.92,-0.25,-0.31
1.4000000000000001,2.375,2.4000000000000004,0.92,-0.25,-0.31
1.2000000000000002,1.375,2.6,0.11,0.17,0.98
1.4000000000000001,2.375,2.4000000000000004,0.11,0.17,0.98
1.4000000000000001,1.25,2.6,0.11,0.17,0.98
1.2000000000000002,1.375,2.6,-0.19,-0.3,0.94
1.2000000000000002,2.0,2.8000000000000003,-0.19,-0.3,0.94
1.4000000000000001,1.25,2.6,-0.19,-0.3,0.94
1.2000000000000002,2.0,2.8000000000000003,0.84,0.34,-0.42
1.4000000000000001,1.25,2.6,0.84,0.34,-0.42
1.4000000000000001,1.5,2.8000000000000003,0.84,0.34,-0.42
1.2000000000000002,2.0,2.8000000000000003,-0.93,-0.37,0.0
1.2000000000000002,2.0,3.0,-0.93,-0.37,0.0
1.4000000000000001,1.5,2.8000000000000003,-0.93,-0.37,0.0
1.2000000000000002,2.0,3.0,0.94,0.3,0.19
1.4000000000000001,1.5,2.8000000000000003,0.94,0.3,0.19
1.4000000000000001,1.375,3.0,0.94,0.3,0.19
1.2000000000000002,2.0,3.0,-0.94,-0.3,0.19
1.2000000000000002,2.125,3.2,-0.94,-0.3,0.19
1.4000000000000001,1.375,3.0,-0.94,-0.3,0.19
1.2000000000000002,2.125,3.2,0.19,0.3,-0.94
1.4000000000000001,1.375,3.0,0.19,0.3,-0.94
1.4000000000000001,2.0,3.2,0.19,0.3,-0.94
1.2000000000000002,2.125,3.2,-0.36,-0.58,-0.73
1.2000000000000002,1.875,3.4000000000000004,-0.36,-0.58,-0.73
1.4000000000000001,2.0,3.2,-0.36,-0.58,-0.73
1.2000000000000002,1.875,3.4000000000000004,-0.73,0.58,-0.36
1.4000000000000001,2.0,3.2,-0.73,0.58,-0.36
1.4000000000000001,2.125,3.4000000000000004,-0.73,0.58,-0.36
1.2000000000000002,1.875,3.4000000000000004,0.73,-0.58,-0.36
1.2000000000000002,1.75,3.6,0.73,-0.58,-0.36
1.4000000000000001,2.125,3.4000000000000004,0.73,-0.58,-0.36
1.2000000000000002,1.75,3.6,-0.36,0.58,0.73
1.4000000000000001,2.125,3.4000000000000004,-0.36,0.58,0.73
1.4000000000000001,1.875,3.6,-0.36,0.58,0.73
1.2000000000000002,1.75,3.6,0.53,-0.85,0.0
1.2000000000000002,1.75,3.8000000000000003,0.53,-0.85,0.0
1.4000000000000001,1.875,3.6,0.53,-0.85,0.0
1.2000000000000002,1.75,3.8000000000000003,-0.73,0.58,-0.36
1.4000000000000001,1.875,3.6,-0.73,0.58,-0.36
1.4000000000000001,2.0,3.8000000000000003,-0.73,0.58,-0.36
1.2000000000000002,1.75,3.8000000000000003,0.36,-0.28,-0.89
1.2000000000000002,1.125,4.0,0.36,-0.28,-0.89
1.4000000000000001,2.0,3.8000000000000003,0.36,-0.28,-0.89
